created_at,text
2018-07-23 15:05:08,Did you know that #virtualreality #emojis and #bitcoin are all examples of global #fundraising tactics? Find out more + earn 1.5 #CFRE point. https://t.co/LLdzaRqcXT https://t.co/syxRntb3Xc
2018-07-23 12:05:08,Inspiration for your week! #MondayMotivation https://t.co/PfDSvTHlna
2018-07-22 19:00:34,Coming up this week! Do you want your #fundraising efforts to be successful? @BOReillyWHC  shares tips for creating a plan: https://t.co/9u2aiQFa3w https://t.co/EJimabTS0N
2018-07-22 14:25:04,Job hunting? Check out the listings on PND's job board! https://t.co/ZVBCSDJ0sL #nonprofit #foundation #jobs
2018-07-21 19:50:03,Facebook Live: A Tool for Parent Mobilization and Engagement in Diverse Communities https://t.co/k9aGKZL5AQ via @kanter
2018-07-21 14:55:04,$30 Million Effort Launched to Develop Alzheimer's Diagnostic Tools https://t.co/2NF8zUbaap @pndblog
2018-07-20 21:37:44,Join us and @COF_ for a free webinar to discuss findings from our 5-year trends analysis of international grantmaking and what these trends mean for grantees and our sector: https://t.co/X2V3AW43A0 #philanthropy https://t.co/HuniPIXPlY
2018-07-20 20:00:48,How should foundations navigate the world of 2018 and beyond? New blog post from our @fdncenter president Brad Smith: https://t.co/89t1fyXOCr #philanthropy https://t.co/SLhvHI1iIe
2018-07-20 17:30:20,Did you know you can rent meeting space at our downtown New York offices? We'd love to host you! https://t.co/sc7Js2hTGb https://t.co/gHZpusOm0n
2018-07-20 15:10:10,"The Multicultural Fellowship @TSFF is increasing the pipeline for leaders of color in #philanthropy. Learn how this program is strengthening #RaciaEquity, diversity, &amp; inclusion in philanthropy: https://t.co/VpFM0p2JJT @HanhCaoYu @CalEndow @glasspockets https://t.co/Q7sYL4to1f"
2018-07-20 14:33:57,"This exciting new partnership will spark sector-wide visibility on the need for investment in Native communities, increase collaboration and effectiveness, and serve as a go-to resource for the philanthropic sector on Native funding. #philanthropy https://t.co/NybxvlUMDi"
2018-07-20 12:55:05,Apply strategies and tools to engage Latino #philanthropists in your mission! Check out our free webinar on 7/23 featuring Ana Marie Argilagos of @BeHIPGive https://t.co/f9KhfIUssf https://t.co/d9nghRESDb
2018-07-20 00:29:43,We love this song about the #SDGs! https://t.co/cFg1rGqgcv
2018-07-19 19:10:09,Calling all #nonprofits! Let us know in a short video how Foundation Center helped further your mission &amp; you will be entered to win a $50 Visa card &amp; recognition on our @fdncenter social media channels + @GrantSpace blog! https://t.co/5IWBnZcZK7 https://t.co/jYujG0GjXL
2018-07-19 17:10:09,Is your organization making talent-investing a priority? Learn more about how and why this makes a difference for every #nonprofit: https://t.co/NoYrIOsuaI https://t.co/YzOAlsn0ir
2018-07-19 15:05:08,A #fundraising plan = a road map to success. Find out how to create one for your #nonprofit: https://t.co/nPu2u8Tft0 https://t.co/amedfPvUtH
2018-07-19 12:05:07,"Find helpful resources for starting a nonprofit, such as checklists, nonprofit associations, legal support, and government agencies by state - start searching today! https://t.co/AyJSiat8wI"
2018-07-18 19:20:08,Psst: we're hiring! Check out all of our opportunities here: https://t.co/lbSyFAviRI https://t.co/iq91wuxJEM
2018-07-18 17:25:05,"Compared with the rest of the world, the U.S ranks 52nd for #election integrity and comes in last among western democracies @Kennedy_School @issuelab https://t.co/lYgi6nkAtP"
2018-07-18 15:05:09,Do you know if your foundation is using its power effectively to support #socialjustice and equity? Find out using @NCRP's new #PowerMoves guide for foundations https://t.co/UgGgiZC1Yu  #philanthropy #PowerMovesEquity https://t.co/j3nwj9yR7B
2018-07-18 12:01:19,"RT @FCCleveland: Learn more about the function of your board, and how to actively engage them at this #free class on 7/31! https://t.co/qQXNcxixED"
2018-07-18 08:30:16,How are philanthropic dollars being used to help end poverty around the globe? Explore the data on SDGfunders: https://t.co/6FWmFJx0X1 #MandelaDay #ActionAgainstPoverty https://t.co/SK2G7FWnwB
2018-07-17 20:10:11,"""The sector can’t afford to overlook investing in nonprofit talent if we want to achieve significant change and impact."" Read more from @ycdurant of @FundThePeople in this @GrantSpace blog post: https://t.co/mUpaPhiMAO #nonprofits"
2018-07-17 17:00:56,https://t.co/WQ8IfN5IhT tells the story of how philanthropic dollars are being used to help achieve the #SDGs around the globe. Explore the data! https://t.co/NS4W0y0iPs
2018-07-17 15:10:08,"[NEW BLOG SERIES] Check out the first post in @glasspockets' new Democracy Funding Series that explores the intersection of #philanthropy, the #MidtermElections, and #democracy in general: https://t.co/w13eIURfqj https://t.co/WhZ7qg287u"
2018-07-17 12:15:07,How should foundations navigate the world of 2018 and beyond? New blog post from our president Brad Smith: https://t.co/89t1fyXOCr #philanthropy https://t.co/2ELVgRh17Y
2018-07-16 17:15:13,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-07-16 15:05:07,Apply strategies and tools to engage Latino #philanthropists in your mission! Check out our free webinar on 7/23 featuring Ana Marie Argilagos of @BeHIPGive https://t.co/f9KhfIUssf https://t.co/EssszXJz7G
2018-07-16 12:55:09,Inspiration for your week! #MondayMotivation https://t.co/m9Dh0bEYNF
2018-07-15 19:35:05,Social video generates 1200% more shares than text &amp; image combined. You can expand your audience with effective video content... even on a budget. https://t.co/qGwnVyNyg0 https://t.co/rtyJZctcX5
2018-07-15 14:25:04,Job hunting? Check out the listings on PND's job board! https://t.co/CuPbrUNNMO #nonprofit #foundation #jobs
2018-07-14 19:55:04,"While many foundations are taking steps to disseminate what they are learning, a lot of knowledge is still trapped in foundation offices. Let's change that! @engagerd @Glasspockets  https://t.co/0jlFzVfHnV  #philanthropy #OpenForGood"
2018-07-14 14:20:03,"Racial Equity Focus Maximizes Impact Investing Opportunity, Study Says https://t.co/QGJEtTviE1 @pndblog #impinv"
2018-07-13 17:15:10,How to Build an Email List for Your Nonprofit https://t.co/JK7gOmOOfz via @wiredimpact
2018-07-13 16:51:49,How should foundations navigate the world of 2018 and beyond? New blog post from our @fdncenter president Brad Smith: https://t.co/89t1fyXOCr #philanthropy https://t.co/ItWoZ2URB1
2018-07-13 15:15:14,Total reported gifts received by the largest 100 community foundations have reached a new high for the third year in a row. More from @CFInsights: https://t.co/PBs1vZvHvt https://t.co/dJoDXCiqL9
2018-07-13 14:52:11,Apply strategies and tools to engage Latino #philanthropists in your mission! Check out our free webinar on 7/23 featuring Ana Marie Argilagos of @BeHIPGive https://t.co/f9KhfIUssf https://t.co/UNWE0TQZqc
2018-07-13 12:15:08,Did you know that @fdncenter added almost 4 million foundation grants to our #philanthropy databases in 2017? Learn more about us in this spotlight from @CarnegieCorp! https://t.co/pNIl2qhlux https://t.co/Bxd5zaHtDf
2018-07-12 20:35:05,Hey @FHRI2 your organization is featured in new research about the drivers of financial sustainability for local civil society organizations. Explore more here: https://t.co/OWLXVdaFZO
2018-07-12 17:05:09,Throwback to one of our retreats this year where we discussed ways we might better engage with you all! What's one topic in #philanthropy you're curious to learn about this year? #TBT https://t.co/8oEbkNYHUU
2018-07-12 15:09:18,Our awesome director of development is at the Racial Equity in Philanthropy Fund grantee convening in Detroit this week learning about some amazing initiatives to build community. https://t.co/E1bRmuuHpE
2018-07-12 14:55:06,Social video generates 1200% more shares than text &amp; image combined. You can expand your audience with effective video content... even on a budget. https://t.co/qGwnVyNyg0 https://t.co/FXKsc6lJd3
2018-07-12 12:55:07,"Provide resources to your community, &amp; serve as a capacity builder and connector to nonprofits in need - join our #training FIN tier today! https://t.co/CRDNUGKBXe https://t.co/0PO4RRMSCa"
2018-07-11 20:35:06,Hey @FIDA_Uganda your organization is featured in new research about the drivers of financial sustainability for local civil society organizations. Explore more here: https://t.co/OWLXVdaFZO
2018-07-11 19:35:05,Want to empower the social sector to work smarter? Join our talented (and fun!) crew at Foundation Center! Check out all of our open positions here: https://t.co/Lq26OS1y6e #jobs #nonprofits
2018-07-11 17:05:08,Reading: Courageous and Ethical Leadership in a Polarized World https://t.co/Ly8Wb71KYp via @npquarterly
2018-07-11 15:50:09,Can you define your #nonprofit's personality? https://t.co/hFff8qP2jz via @bigduck #marketing #npcomm
2018-07-11 12:35:04,RT @FCCleveland: Join us to learn tips on how to engage your board in the fundraising process on 7/31! https://t.co/1V0is7uNNX
2018-07-11 07:35:04,https://t.co/WQ8IfN5IhT tells the story of how philanthropic dollars are being used to help achieve the Sustainable Development Goals (SDGs) around the globe. Explore the data! https://t.co/jRq2rFNbvH
2018-07-10 20:30:15,Hey @FCFNAC your organization is featured in new research about the drivers of financial sustainability for local civil society organizations. Explore more here: https://t.co/OWLXVdaFZO
2018-07-10 20:00:14,"While many foundations are taking steps to disseminate what they are learning, a lot of knowledge is still trapped in foundation offices. Let's change that! @engagerd @Glasspockets https://t.co/0jlFzVfHnV  #philanthropy #OpenForGood"
2018-07-10 19:30:14,"RT @COF_: On Wednesday, tune into our webinar, co-sponsored by @IndSector and @NpVOTE to learn how philanthropy can position itself to strengthen democracy in the U.S. https://t.co/d3opeuO4bb"
2018-07-10 18:05:06,Calling all #nonprofits! Let us know in a short video how Foundation Center helped further your mission &amp; you will be entered to win a $50 Visa card &amp; recognition on our @fdncenter social media channels + @GrantSpace blog! https://t.co/5IWBnZcZK7 https://t.co/Q1ooQ5L6Pp
2018-07-10 17:05:10,"?@fdncenter DATA FACT ? In #China, SDG13 has received the most foundation funding since 2016, indicating a focus on combating climate change and its impacts. Learn more: https://t.co/llA7zlXust #SDGs https://t.co/0EDWEpnQpm"
2018-07-10 15:05:09,Social sector #research helps fight corruption by openly publishing evidence and data on #election and #campaign administration. Explore these reports in @issuelab’s new special collection: https://t.co/K0ZOWramxF https://t.co/nvQs70a5fa
2018-07-10 12:30:16,Our expert-led curriculum design helps you create the right training for your staff's culture and learning needs. Get started: https://t.co/jNLaus0CY1 https://t.co/zNJDRPUqD2
2018-07-09 20:30:07,How #Nonprofits Practice Continuous Improvement via @kanter https://t.co/NITvM00qnL
2018-07-09 17:15:10,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-07-09 16:05:07,"""The sector can’t afford to overlook investing in nonprofit talent if we want to achieve significant change and impact."" Read more from @ycdurant of @FundThePeople in this @GrantSpace blog post: https://t.co/mUpaPhiMAO #nonprofits"
2018-07-09 15:35:07,WEBINAR: Map out a strong #fundraising strategy for the year with a development plan. Early Bird price through 7/17. https://t.co/OrXIT8PgKo https://t.co/rKv4iTJLox
2018-07-09 12:05:09,Inspiration for your week! #MondayMotivation https://t.co/E9d4eFLFr4
2018-07-08 19:35:04,Coming up this week! Do your #nonprofit board members know what they're stepping into? @CauseEffective  shows you how to recruit &amp; onboard effectively: https://t.co/ifDjimggCP https://t.co/3YeOWzEVId
2018-07-08 14:25:04,Job hunting? Check out the listings on PND's job board! https://t.co/7WzOMPxDUg #nonprofit #foundation #jobs
2018-07-07 19:40:03,Reading: Walking the Talk on Diversity from @NPCthinks  https://t.co/Tbe7irhw8P #nonprofits
2018-07-07 14:30:14,The vaquita need all the help they can get. Are #oceanfunders delivering? https://t.co/FGFL4yhHiw #VaquitaDay https://t.co/cO4aFx0Ig2
2018-07-06 19:05:05,RT @charleskeidan: Should philanthropy be doing more on the media and what should they do about fake news? Check out our latest @Alliancemag podcast (23 mins) to find out https://t.co/2HFFhvoKbV
2018-07-06 17:40:08,Did you know we've got videos on lots of nonprofit topics? Access them on our GrantSpace website &amp; learn in your spare time: https://t.co/7DYXa7SxV3 https://t.co/f2NsnjYCMU
2018-07-06 15:45:11,DYK that funders of #humanrights are also the primary funders of financial sustainability for local civil society organizations? Learn more in new research from @fdncenter @LINClocal @peacedirect https://t.co/I9lq0RMFB1 https://t.co/eHExEEU2yW
2018-07-06 12:40:08,"Our president Brad Smith on our work at @fdncenter: ""There’s an incredible hunger for resources about #philanthropy and #data on philanthropy. We’re trying to do as much as we can to fill that need."" Learn more in this spotlight from @CarnegieCorp https://t.co/pNIl2qhlux https://t.co/7Rp7twCJLi"
2018-07-05 20:30:16,Hey @viaeducacion your organization is featured in new research about the drivers of financial sustainability for local civil society organizations. Explore more here: https://t.co/OWLXVdaFZO
