created_at,text,year
2018-07-19 14:57:00,From @AssociationsNow: Coalition pushing for delay on tax law provision that taxes fringe benefits provided by #nonprofits and churches https://t.co/G1ZJJppwzM https://t.co/DyhnU3YuX3,2018
2018-07-19 14:18:24,Congratulations to @Grant_Advisor (and @SmartNonprofits and @CalNonprofits )! https://t.co/HF7U3Vbqd0,2018
2018-07-18 19:16:36,"What “Next Big Things” Are Your Team Tackling? We take a look at new trends in #fundraising, the latest FASB updates for #nonprofits, and establishing a culture of empowerment (with a guest post from @ZEROCancer's @JamieBearse) https://t.co/vWppLlZ2Py https://t.co/c7WdSROfXS",2018
2018-07-17 19:08:42,"Big news for #nonprofits that are not 501(c)(3) groups, but it's also concerning to see more transparency going away, especially as attacks on the #JohnsonAmendment continue. Our own @DavidLThompson6 shares more on that in this article. https://t.co/EWCNqznYKP",2018
2018-07-17 14:36:17,Leaders of @NatlCouncilNPs @cof_ @IndSector and @NatlAssembly criticize action to ban amendments removing anti-#JohnsonAmendment rider from Appropriations Bill  https://t.co/sFJrJwGPJm #nonprofit https://t.co/4ynOiLrv0M,2018
2018-07-17 02:07:28,"#Nonprofit, Foundation Leaders Oppose Ban of Amendments to Remove anti-Johnson Amendment Rider from Appropriations Bill  https://t.co/sFJrJwGPJm #JohnsonAmendment https://t.co/fheMSNI83o",2018
2018-07-16 18:21:00,"In our latest podcast, Tiffany Carter's speaks with @Cdragonetti about the Public Service Loan Forgiveness program and what it means for #nonprofits https://t.co/QKHBt7TqLd

You can also learn more by registering for @CalNonprofits Aug. 1 webinar https://t.co/XZZ79aY8SQ https://t.co/suFYavRur8",2018
2018-07-16 17:36:00,"Terrific op-ed from @WaNonprofits board member Rhona Sen Hoss about why ""All tax-exempt organizations must remain nonpartisan"" and the #JohnsonAmendment should be maintained. https://t.co/wOkNBeG9oh #nonprofit https://t.co/77vQFRubwM",2018
2018-07-16 14:59:27,"Gian-Carl Casa, President and CEO of @CTNPAlliance joins @FOX61News to discuss localities that are attempting to tax tax-exempt #nonprofit organizations, diverting significant resources from helping communities https://t.co/p8lRqxYhkh https://t.co/HZAKlZpG5T",2018
2018-07-13 17:37:00,New on the blog: Building a culture of empowerment at your #nonprofit. Great tips from @JamieBearse of @ZEROCancer https://t.co/rghFx4WfJ9 https://t.co/f38gefemRz,2018
2018-07-12 20:50:18,Today's featured #nonprofit #job: Director of Development for @USChess. Learn more and apply at https://t.co/Z1zmglJpUW https://t.co/yrJZDWeutv,2018
2018-07-12 18:20:01,"""Foundation leaders can ... connect their grantees to people and organizations that can help move their mission forward... these networks could be critical in ensuring #nonprofits are able to continue their vital work."" https://t.co/rqtzJkIitQ via @CEPData and @nedgington",2018
2018-07-12 14:05:12,"With a bill containing language to weaken the #JohnsonAmendment likely headed for a vote next week, for #TBT, a conversation between Tim Delaney and @AmandaTylerBJC discussing why keeping this law intact is so important to #nonprofits and houses of worship https://t.co/fd0SXc3mix https://t.co/Nn1Zabqwvn",2018
2018-07-11 14:41:36,See also this article that pulls together a number of reports and studies that have come out in the last few months: https://t.co/ZzI9WybysG https://t.co/0XlAgV7cJn,2018
2018-07-09 16:44:44,"Today's issue of #Nonprofit Advocacy Matters includes updates on a new tax on transportation benefits provided by nonprofit employers, #2020Census, #JohnsonAmendment, Medicaid expansion, and more. Read today's issue at https://t.co/B9h4eh8bAd https://t.co/3GileRRODT",2018
2018-07-09 16:03:53,"New report from @MA_NonprofitNet features national, local, #nonprofit, and funder perspectives on #2020Census. Check it out! https://t.co/AXqbjXOm80",2018
2018-07-04 15:14:52,Wishing everyone a happy and safe #IndependenceDay https://t.co/NVYcPfgHYI,2018
2018-06-29 16:39:49,#Nonprofits Divided On Future Of SCOTUS via @NonprofitTimes https://t.co/UiijJwkiuB,2018
2018-06-28 23:37:50,Congratulations Glen! https://t.co/1FxNzsdjn8,2018
2018-06-28 15:10:00,"Today's featured #nonprofit #job: President and CEO for @MHPHope Mental Health Partnerships in Philadelphia, PA. Find our more about this opportunity at https://t.co/LGuYvb12Cn https://t.co/mNp13s2IRO",2018
2018-06-27 15:21:00,The surprising taxes your foundation - or #nonprofit or house of worship - may already owe the IRS https://t.co/CE0QmeXsHd via @WRAGtweets @IRSnews https://t.co/L5wh7WQMGX,2018
2018-06-27 14:07:22,Thanks for your support! https://t.co/YVkqALhQLF,2018
2018-06-26 15:05:00,"The new tax law imposes significant new taxes on #nonprofits, churches, and foundations. @politico's @Brian_Faler details the impact https://t.co/N0lfzKAQEI. Find out more and join calls from @NatlCouncilNPs @COF_ @AICPA @ecfa to delay implementation https://t.co/FtTZD0FQfS https://t.co/a6GEIBOvXl",2018
2018-06-25 18:45:03,The @uscensusbureau is seeking comments on these questions. Be sure to weigh in by August 7 at https://t.co/KqqKMjzW0P https://t.co/oV5mnBLezi,2018
2018-06-25 17:35:53,"Read the latest on #JohnsonAmendment, calls to delay implementation of new UBIT on #nonprofits, foundations, and houses of worship, #2020Census, changes in state tax laws, and countdown to @NatlVoterRegDay https://t.co/wwud8fbbQn https://t.co/3sFuA5uHMF",2018
2018-06-22 16:06:53,This is tremendous news for Colorado #nonprofits! https://t.co/61jmCUzvqI,2018
2018-06-22 14:47:00,"Today, we called on @IRSnews and @USTreasury to delay implementation of tax law provisions that would create new taxes on #nonprofits, including on employee transportation benefits. Read our letter https://t.co/IVFzHCx5HL, learn more and take action: https://t.co/K3dzt1vPcO https://t.co/k6efUQU7Vo",2018
2018-06-21 17:01:26,"A must-read from @janmasaoka of @CalNonprofits: Aspirin and Democracy looks at some of the seismic shifts in the #nonprofit and philanthropic sectors over the last 35 years. via @SSIReview
and @IndSector https://t.co/8R2J9TbZJw",2018
2018-06-20 18:28:00,It's starting to feel like summer - and a great time for a tune-up for #nonprofits! From fundraising to online profiles to general organizational wellness. Check out the resources in today's Nonprofit Knowledge Matters: https://t.co/hzCVKseJ7j https://t.co/ZmuYtHsrtC,2018
2018-06-19 15:23:00,"New paper from @AEI and @AlexBrill_DC examines effects of new tax law on charitable giving and predict a reduction of at least $16.3 billion. Two options to fix - an above-the-line deduction or a flat-rate, nonrefundable 25 percent credit. https://t.co/lbeAEgq4gX #nonprofit https://t.co/eOBslKQfKn",2018
2018-06-15 16:56:43,Fact Sheet on the #JohnsonAmendment: Trump Foundation Litigation and Pending Legislation https://t.co/zsEMMxSfMX and @NatlCouncilNPs statement: https://t.co/fVII6DOTmW @Fahrenthold @bykowicz https://t.co/poSSlqwmAI,2018
2018-06-14 15:53:00,"Today's featured #nonprofit #job: Director, Development II for @UTHealth Houston. Find out more about this opportunity at https://t.co/qsvqVhOWYb https://t.co/aybnmvyS3Z",2018
2018-06-13 23:07:41,"While the vote on the amendment to strike Section 112 did not pass, we, and other #nonprofits, thank the many members who spoke up in support of protecting the longstanding #JohnsonAmendment including @RepDWStweets @RepBarbaraLee @RepMikeQuigley @RepKClark and @RepDavidEPrice",2018
2018-06-13 22:39:17,Important info for #nonprofits in Kentucky. https://t.co/JoyTNmtguA,2018
2018-06-13 18:27:39,"Exactly why so many from so many faiths - and #nonprofits - are fighting to protect the #JohnsonAmendment from attacks on many different fronts, including a vote this afternoon by the House Appropriations Cmte. We don't want partisan politics interfering with our missions. https://t.co/6n7GnfbrGz",2018
2018-06-13 14:27:00,"Who wants the #JohnsonAmendment to stay in place?

☑️ 100 religious and denomination organizations
☑️ 4,500 faith leaders
☑️ 5,800 #nonprofit organizations
☑️ 89% of Evangelical pastors

Remove Sec.112 from FSGG bill @HouseAppropsGOP @AppropsDems 

https://t.co/jEsb5XptFU https://t.co/CINCkzsv62",2018
2018-06-12 17:52:23,"Thanks to our #2018Confab sponsors @USTTrust @NeonCRM  Affinity Fundraising Registration, @CureoLLC @Firespring @SaveonUIwithFNG @GuideOne @HarborComply @Nonstoptweets @QBMadeEasy @ChicagoBooth and @NorthernTrust https://t.co/ZHkUQohSrK",2018
2018-06-12 17:00:00,"And an extra special thanks to our event sponsor, @coeusglobal! https://t.co/bDgTrX7xUT",2018
2018-06-12 15:14:29,"#Nonprofits, we need your help to keep partisan politics away from our missions. The forces trying to weaken the #JohnsonAmendment are at it again. Visit our updated Take Action page https://t.co/D1cd3kRjOx to learn more and please call your Reps TODAY! https://t.co/lO8JKjuBkw",2018
2018-06-11 20:28:01,Is your #nonprofit in one of the yellow-highlighted states? Please pick up the phone to tell your Representatives to keep partisan politics away from #nonprofit missions and remove Sec. 112 from the FSGG bill. More details at https://t.co/D1cd3kRjOx #JohnsonAmendment https://t.co/bjSG643yfM,2018
2018-06-11 15:45:17,An important initiative that all #nonprofits should learn more about. Kudos to @NonprofitMaine for their leadership. https://t.co/3VpKKD4R1K,2018
2018-06-09 16:17:41,"Thanks, @thewritefolks. We enjoyed learning from you! https://t.co/yHhu4l8avs",2018
2018-06-08 18:43:31,Thanks to @uscensusbureau for joining us to discuss the importance of a complete count in 2020 and how #nonprofits can play a role. #census2020 #2018Confab https://t.co/mdyqBQkmrM,2018
2018-06-08 13:11:14,Kicking off day two of #2018Confab with @equityinthectr https://t.co/XgHf3kbKo3,2018
2018-06-06 17:41:58,Great kickoff to #2018Confab with friends from @NYCouncilNPs @NJ_NonProfits @UtahNonprofits @WVNPA. Thanks @NPR for the great tour and a chance to see a local #nonprofit in action! https://t.co/g9rDkt8h5D,2018
2018-06-04 15:22:22,"New blog at @CEPData: Charitable Giving: Learning Lessons from Einstein, Prometheus, and CEP Research  The bottom line? #Nonprofits cannot continue to do so much more for so many more for so much longer with even less. https://t.co/ZzI9WybysG",2018
2018-06-01 15:35:53,Thanks @GTak for including us! https://t.co/aA4YP6UFeU,2018
2018-05-31 14:41:00,There's a lot at stake for #nonprofits and the people they serve in #Census2020. @MNAonline CEO (and @NatlCouncilNPs Board Member) Donna Murray-Brown discussed the importance of an accurate count and the challenges with @wdet https://t.co/g2d4osgNgv https://t.co/gQ4RXG7ere,2018
2018-05-30 18:37:15,Latest #Nonprofit Advocacy Matters includes two calls to action 1) Call on Congress to protect the longstanding #JohnsonAmendment and 2) for Treasury to delay imposition of new taxes on tax-exempt nonprofits that offer transportation benefits to employees https://t.co/RoPsgsiMOf https://t.co/TyomZXPSrz,2018
2018-05-29 18:07:21,"Lights, Camera, #Nonprofit Advocacy in Action! Check out today's article featuring @WaNonprofits @SmartNonprofits and @DE_Nonprofit and how they are employing video to increase advocacy engagement https://t.co/toIMMnd83f https://t.co/CGU2bMzViU",2018
2018-05-29 15:58:46,"Today's featured #nonprofit #job: Director of Finance and Administration for Oregon Research Institute @OregonResearch in Eugene, OR: Find out more and apply at https://t.co/dABEufxFvF or browse hundreds of other opportunities at https://t.co/YFekaBhjv0 https://t.co/cGHkGNxnMN",2018
2018-05-28 14:09:03,In remembrance of all who lost their lives protecting our country. There are no words to properly express our gratitude to you and your families for your sacrifice.  #MemorialDay https://t.co/jYKMX2dRif,2018
2018-05-23 18:12:23,"Today's newsletter looks at the trend of telecommuting, discusses the latest reports on the state of the sector, &amp; looks at why the #2020Census matters to #nonprofits https://t.co/znvnmsiM06 https://t.co/d3U9vuAITE",2018
2018-05-22 18:19:53,#Nonprofits rely on people who rely on the Public Service Loan Forgiveness program. Please reach out to your Representatives TODAY to ensure #PSLF is fully preserved in the #ProsperAct. More information and how you can take action at https://t.co/q2oUSiqjz5 https://t.co/gv4wBkruNh,2018
2018-05-18 19:59:37,"Why should #nonprofits care about a fair, accurate, and complete count in the #2020Census? @WaNonprofits counts the reasons https://t.co/TD4Cpq29ON",2018
2018-05-18 15:36:48,#RoyalWedding creates charity power couple - via @Philanthropy https://t.co/ixMiYT4ncJ,2018
2018-05-17 20:20:17,"The new Digital Adoption report from @NTENorg shows that digital adoption is increasing, but there are still gaps or needs among specific communities that digital inclusion programs have the opportunity to address. Check out the full report at https://t.co/Gli1SJtEbt https://t.co/0bmUSiQHpA",2018
2018-05-17 18:14:10,"Today's featured #nonprofit #job: Grants &amp; Communications Manager for Global Village Project @GVPGirls in Decatur, Georgia. Learn more about this job and apply at https://t.co/kMdOckBEyZ https://t.co/qIWdunzT1M",2018
2018-05-17 18:12:00,The Massachusetts #nonprofit sector will celebrate excellence with @MA_nonprofitnet at Nonprofit Awareness Day: A Celebration of Nonprofit Excellence on 6/4. Let's hear it for the #nonprofits #MAkingadifference from the Berkshires to the Cape! https://t.co/rifvGeRS1C,2018
2018-05-16 16:49:46,"Today's featured #nonprofit #job: Program Development Specialist for @WeAreUnidosUS in San Antonio, TX. Learn more about this opportunity at https://t.co/CIHxS3rgJe and browse hundreds more from across the country at https://t.co/YFekaBhjv0 https://t.co/6tPsxEENrP",2018
2018-05-15 17:46:00,Today's featured #nonprofit #job: Executive Director for the National Fitness Foundation @FitnessFndn Learn more about this opportunity and apply at https://t.co/yawJZXZtIH https://t.co/dsOgOCr481,2018
